unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"E52776D8-8E96-4C0D-81C5-6369A92CF8D2","440000","2013-06-07","SW19 1AA","S","N","F","","1B","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E52776D8-8E96-4C0D-81C5-6369A92CF8D2/current"
"7148E9E1-91B7-4FB4-9D33-B150673E70AF","316000","2010-09-21","SW19 1AE","S","N","F","","148","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7148E9E1-91B7-4FB4-9D33-B150673E70AF/current"
"369DFB16-8ACE-3A19-E050-A8C0620518C6","25000","2015-11-06","SW19 1AE","O","N","L","SHOP PREMISES","150 - 152","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB16-8ACE-3A19-E050-A8C0620518C6/current"
"64342BFE-C0B5-422C-E053-6C04A8C0FB8A","450000","2018-01-08","SW19 1AG","T","N","F","","8","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/64342BFE-C0B5-422C-E053-6C04A8C0FB8A/current"
"565534D2-CF35-4AE5-B2DD-61801D2574A7","424131","2014-10-24","SW19 1AG","T","N","F","","12","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/565534D2-CF35-4AE5-B2DD-61801D2574A7/current"
"E61BDF96-6D5A-4BC3-BD53-5C1A70F0325E","192000","2013-07-05","SW19 1AG","F","N","L","FLAT 1","WHITEHART LODGE, 16","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E61BDF96-6D5A-4BC3-BD53-5C1A70F0325E/current"
"68FEB20B-E439-38DA-E053-6C04A8C051AE","304000","2018-02-21","SW19 1AG","F","N","L","FLAT 2","WHITEHART LODGE, 16","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/68FEB20B-E439-38DA-E053-6C04A8C051AE/current"
"70338FCD-EA50-45CC-BB85-16B4C9B82199","199950","2013-08-28","SW19 1AG","F","N","L","FLAT 2","WHITEHART LODGE, 16","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/70338FCD-EA50-45CC-BB85-16B4C9B82199/current"
"31FB4C18-6A0A-57B9-E050-A8C063053436","281500","2016-03-24","SW19 1AG","F","N","L","FLAT 3","WHITEHART LODGE, 16","NORTH ROAD","","LONDON","MERTON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C18-6A0A-57B9-E050-A8C063053436/current"
"5CF9903C-6877-7F13-E053-6C04A8C074B1","503000","2017-09-29","SW19 1AP","F","N","L","","2A","CARDIGAN ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5CF9903C-6877-7F13-E053-6C04A8C074B1/current"
"E8505F91-B565-4459-9786-E6D362473787","425000","2014-06-06","SW19 1AP","F","N","L","","2A","CARDIGAN ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E8505F91-B565-4459-9786-E6D362473787/current"
